,2019.0,2020.0,2021.0,2022.0,2023.0
brian,-4.283591058342273e-05,-3.5560830281247846e-05,0.00010654987884923922,0.00011404886336706919,3.1437581520988736e-05
poco,-4.327431018786279e-05,-3.517431352447969e-05,0.00011269794230045837,0.00012325762719628768,3.068583547114971e-05
clean,-4.354317612110354e-05,-2.880171512157424e-05,0.0001303353486357313,0.00011903615604691738,1.013217534211179e-05
small,-4.3687283755240886e-05,-1.689518893285373e-05,0.00024090529784594642,0.00015344968966396773,-9.05457406155031e-06
83c002,-4.373001019256617e-05,-3.003312857651059e-05,0.00011987784355588052,0.00013063539828077182,1.7674349654851243e-05
hb60,-4.3787402072008506e-05,-6.99852627628632e-05,0.00018971540669028686,0.00022477023823121644,0.00014075359583452262
combo1,-4.412580617443975e-05,-6.450895114555884e-05,0.00014580060240683873,0.00011295885701113408,5.434348255826176e-05
elixir,-4.41918564018595e-05,-3.547052312066213e-05,0.00011848591273193786,0.00012073120336353667,2.4048295267924088e-05
aqua,-4.4600634547189776e-05,-1.2154341820022566e-05,0.00014622225617856588,0.00010216539895677381,-0.0001097871065124307
tiger,-4.5196342072697885e-05,-8.687489348599024e-06,0.00021836965660354917,0.00013615135697568877,-3.2100897402700966e-05
roger,-4.546994515973615e-05,-3.853336279484257e-05,0.00011463320080872676,0.00012041361021215172,1.862400617170927e-05
wave,-4.548436060638146e-05,-3.3778987086090166e-05,1.9473857625170108e-05,-3.978951297957973e-05,-2.0103970455196428e-05
mulberry,-4.570684388078869e-05,-7.162575561866746e-05,0.00020573305133827433,0.00021531333280257954,0.0001189573057253095
eclipse,-4.5718533658399235e-05,-6.256291881212723e-05,0.00019043621190997724,0.00015301965486195043,5.44764219269301e-05
pb04,-4.592277582270545e-05,-8.231666136412135e-05,0.00022433510149158688,0.00024466806675186,0.00014047243044533147
bern,-4.600000073131472e-05,-0.00012007001130639714,0.00022263708627328664,0.00019218422018434542,0.0001532797664905488
swimming,-4.620187016212037e-05,-2.1623536869577533e-08,0.0002140853339571519,8.986188084000045e-05,-7.340091261389386e-05
4020,-4.666949982324472e-05,-3.256952574327875e-05,0.00010430034485651177,0.00010923538846034066,1.640042637582889e-05
skirt,-4.677807069288749e-05,-9.749146149528856e-06,0.0005551936953039425,0.001324215079979416,0.0002667039568832283
027,-4.6870110198706575e-05,-7.098169526483287e-05,0.00021122235418376094,0.00017445045332872635,7.457630160368841e-05
1002,-4.709576424191972e-05,-7.277247722305083e-05,0.00027234752926565245,0.00019939070344969742,0.00028907120117347324
ves,-4.7261223761943314e-05,-3.817111041725602e-05,0.00011858852573027496,0.0001249022966152098,9.701396580690649e-07
002,-4.728443048217778e-05,-3.1844915118250155e-05,0.00011477312518819532,0.00011722600286661355,1.7103980397499727e-05
3230,-4.763491942194157e-05,-8.927982740804485e-05,0.00013990229319421944,0.00012694347569935772,6.509013444498097e-05
game,-4.7875297724050625e-05,-2.7216454957977533e-05,0.00018697699463534524,0.00016454861688354157,9.348985642623808e-06
pr,-4.795312226400591e-05,-3.736729705871193e-05,0.0001248870874220392,0.00012589309434034792,1.492334330230925e-05
fushia,-4.801116288903222e-05,-2.7081710866177246e-05,0.000179615623994699,0.00016775458739247162,6.2955623540554925e-06
marcello,-4.832615513779627e-05,-2.953532636843841e-05,7.601042075631914e-05,-1.1889066926880495e-05,-0.00013898670865051635
alba,-4.833692280612966e-05,-3.802295228818606e-05,0.00012210705236059488,0.00010807582068254549,9.474078349157113e-06
camelia,-4.883283989979947e-05,-9.262361420729612e-05,0.00019893470253615696,0.00021864393873866157,0.00015120764789642034
surge,-4.9010518240840195e-05,-4.335723875027265e-05,0.00013846912537022422,0.00014885329651302445,2.892523662654813e-05
chest,-4.9422816179057365e-05,-1.672772716782481e-05,0.0002403124707188922,0.00012582977775586445,-3.458856043100231e-05
peacock,-4.949069454928865e-05,-9.491934828486376e-05,0.00022464969937674128,0.00018130080269200728,6.526449087430937e-05
2briefs,-4.9636489718512884e-05,-3.912269454218037e-05,0.00012605220789161137,0.0001272407012950134,2.0357259265691034e-05
swish,-5.0043681465936356e-05,-8.088489151829722e-05,0.0001733324924864397,0.00017409438945699532,5.6505364597570514e-05
3194,-5.006697057760514e-05,-8.282989892651683e-05,0.00015339936501418172,0.00015608544473355568,0.00010037362458743111
floyd,-5.024233355907287e-05,0.0002415663818486316,0.0018185684274022525,0.0009724602009801704,0.002932153489765382
ted,-5.031498341864867e-05,-3.166940564752277e-05,0.00012256657010240306,0.00010801331108852112,1.0522215405047557e-05
multicolour,-5.042844736481945e-05,-3.313445727011348e-05,0.00014772046250151533,0.00016255317582207054,1.8131101990424047e-05
3127,-5.049996767224498e-05,-7.075748254106707e-05,0.00017615583745198202,0.00016587697359509956,7.993065677504704e-05
dc,-5.0596533126458366e-05,-1.728612071050972e-05,0.00028323624846051705,0.0003168322055585527,3.619673736072487e-05
sporty,-5.090581159229524e-05,-3.77753979956854e-05,0.00016329012060638964,0.00016827934842974037,4.024019892527787e-05
xtreme,-5.106822249307172e-05,-4.2874281048653415e-05,0.0001311593823871262,0.00012553906762718917,1.729909002914162e-05
island,-5.1544832404499285e-05,-6.600979790548582e-05,6.742933089453367e-06,0.00012266585621485232,0.00012305042232069096
vestpack,-5.1855997593904915e-05,-3.748829960066747e-05,0.00014256692406740983,0.00014791524204447985,1.6829318673846362e-05
biker,-5.188527430658807e-05,-2.67342586171547e-05,0.0002241517566844228,0.00022890408121437088,2.6404586730343696e-05
cut,-5.197982133304532e-05,-3.335007667931361e-05,0.0001667835060679239,0.000130841517815322,9.983396227799637e-06
foundation,-5.211969295814259e-05,-2.8784331954164807e-05,3.895417350736365e-05,9.847136895527341e-05,5.279723256778395e-05
tree,-5.2496028396130106e-05,3.1598168053914885e-05,0.000756349595980719,0.0009577351094784254,7.821466636102629e-05
delight,-5.286996007104275e-05,-3.9657092389955105e-05,0.00014058086451393975,0.00013420908415741686,1.889423143141611e-05
levisi,-5.3340403249762305e-05,-3.743742963089713e-05,0.00012462524043340255,0.00011486516609086123,1.3467960964814475e-05
under,-5.354828998313707e-05,-4.3322342002438715e-05,0.00016004940707693883,0.00020660669544592336,3.395854047763835e-05
elvira,-5.359715595373999e-05,-8.511882653327718e-05,0.00020283416961017886,0.00017658986262333949,6.982061437191077e-05
bw340,-5.398617030883762e-05,-4.074007195634324e-05,0.00014162066383532708,0.00013443763602591968,1.0824140128245296e-05
jumpsuit,-5.402163847344587e-05,-0.00010209584736803424,0.00044132697724070933,0.0006467213757993984,0.0003178185462254367
petal,-5.414644055985855e-05,-0.00012086813975793589,0.00023465011392309143,0.00027947648323882533,0.00010854952308269902
0002,-5.419606242997827e-05,-4.8317468142566824e-05,0.00012209074486106656,0.0001249897479778479,7.345390388304425e-06
brownish,-5.487320560486544e-05,-8.416207674759187e-05,0.00016498242001366075,0.00014168035193583997,3.0827715522062764e-05
5066,-5.4918566762653334e-05,-4.4281992438505174e-05,0.00013342712243865514,0.000133695988328662,1.5809723448688523e-05
1017,-5.586058172483199e-05,-4.462884978343949e-05,0.00013820309042327978,0.00014724096239365387,2.7954610623023967e-05
doodle,-5.6015341163796525e-05,2.530729319749863e-05,0.00172603281119198,0.0032276005339885233,0.0006056984730329665
08,-5.6398625057001544e-05,-4.440298700457819e-05,0.0001265317671156902,0.00013124983907641003,2.7560828490094577e-05
bright,-5.68590461148745e-05,-7.78590012782282e-05,0.00022923047313247824,0.0002276479823672004,5.8975363034927326e-05
h01,-5.68759333547467e-05,-9.013664937793564e-05,0.0002627771689330731,0.00020118934089756867,0.00010299687930339847
medium,-5.6904644881698534e-05,-9.900645943740654e-05,0.0003215395145814965,0.00023032458977929307,0.0001352195443530345
masai,-5.7093186919162084e-05,-0.00012009779951820858,0.00015295559530818244,0.00018296081715869214,8.74782148957516e-05
fb001,-5.729009528755691e-05,-4.812602928776318e-05,0.00015763818185117538,0.00014824290501955258,2.2179328009420998e-05
bw335,-5.7866972350285024e-05,-4.455174501694424e-05,0.00015442348589290235,0.0001526968296849862,2.4147821168455256e-05
sp02,-5.835288242191587e-05,-4.634107620106248e-05,0.00013087812877413978,0.0001343728650872465,1.613747389072716e-05
bling,-5.8448649953915226e-05,4.964837658801812e-06,0.00036335189627553923,0.00011848907151435734,-9.679524915749636e-05
4012,-5.8495319809764196e-05,-3.76680015293849e-05,0.00015326101157672186,0.0001302565439797049,-2.182909408839267e-06
honeysuckle,-5.8872214729292874e-05,-9.900081941243338e-05,0.0001760865237273831,0.00016433548333822805,0.00010223668971467599
patterned,-5.980578557692338e-05,-2.206254517296234e-05,0.0002597727775399361,0.00022841494791672938,4.302615672399634e-05
darby,-5.990340112724407e-05,-5.23170085026537e-05,0.00015618911698803728,0.00015608304419248108,1.9693811088651774e-05
colourblocked,-5.999941692647143e-05,-4.346901805332006e-05,0.00021378699256348297,0.0002099402560968276,2.4826443764072346e-05
innerwest,-6.0304345906718285e-05,-4.626150134760795e-05,0.0001632480236274569,0.0001480632234291781,1.4768356573072279e-05
duet,-6.064689626300938e-05,-5.1337811156046744e-05,0.00015250382339675024,0.0001587745424516797,4.762897929435307e-05
tibetian,-6.081487904963049e-05,-4.839768405114399e-05,0.00018023014251312785,0.00015544276396811237,1.6937466109124625e-05
genesis,-6.08346254025516e-05,0.00017252501157422826,0.0012379388301213916,0.0006038833046124753,-0.00034648147613818047
crocker,-6.094787578793486e-05,-5.8495819330977265e-05,0.00015561340565869782,0.00017977449017056698,4.757413217195614e-05
skier,-6.102761528594538e-05,-4.520331672765221e-05,0.00013564417353532037,0.00014157984332390154,1.1276861279321282e-05
metro,-6.112181956513832e-05,-4.889386340574722e-05,0.00017579405044275268,0.0001746590235924397,2.6795693918256013e-05
fifa,-6.115721797541339e-05,-0.00010894689247729481,0.0003784655514150805,0.001152213686969779,0.000393510943367023
314771,-6.140850455738627e-05,-7.781174788399778e-05,0.00017136488951299432,0.0001269080266838797,4.468032418163405e-05
brushed,-6.155833490691303e-05,-7.689878143527754e-05,0.00023055023172778352,0.00024650193197783707,0.0001259023349217344
pebble,-6.157385073428115e-05,-5.245556870748866e-05,0.00015931305936331866,0.00016419767098866872,3.487865515715451e-05
multi,-6.183848464497167e-05,-6.266785329389239e-05,0.001756889399615043,0.004331321023846148,0.0016169928615032616
turquiose,-6.18787333273192e-05,-5.203635908364656e-05,0.00016407802497522833,0.00020296798619966818,2.490731148266663e-05
crown,-6.192120306346652e-05,-5.190366618364686e-05,0.000183827842005028,0.00019345738452583876,4.3121385948203324e-05
026,-6.199745746458963e-05,-8.191837937818755e-05,0.00021005398833584375,0.00018485639702358605,9.565571999184891e-05
eb37,-6.203485998078436e-05,-8.529188079215165e-05,0.00016670308677867377,0.00013467400562102528,0.00011124512081886467
jet,-6.226270845820976e-05,-9.782501383515843e-05,0.0002876537076066368,0.0002565586084594382,0.00011227866330195656
fb003,-6.249299322615984e-05,-4.562121524211715e-05,0.00015363689467563755,0.00014936175860162158,2.17936579997309e-05
blake,-6.257987436539698e-05,-4.7068241419209145e-05,0.00015360185196713113,0.00014283031791986563,3.298267377974278e-05
titanium,-6.272292273652513e-05,-5.3501655464921626e-05,0.0001562553777059162,0.00018084015137145756,5.350057332272248e-05
3134,-6.29751062278412e-05,-0.00013908482825622626,0.0002616783097022256,0.00027524900035347103,0.00011261490844427804
lily,-6.314858109317117e-05,-3.529925593988407e-05,0.00015805620752738423,0.00014471350367868343,2.1029670224479832e-05
tino,-6.433065156742376e-05,-0.00010059602194232483,0.0002766144224986586,0.0002555933695673463,9.850423129141341e-05
1803,-6.470620465758583e-05,-9.148529579585559e-05,0.00019502279304412076,0.00013641854329668246,8.804414685000024e-05
rosemary,-6.483004745782104e-05,-5.812103076655094e-05,0.00015084423109860238,0.00017561301299690057,3.894190045590086e-05
caramel,-6.538789167400175e-05,-5.06355256938423e-05,0.0001894492850213185,0.000206952165164373,3.2190226049045484e-05
trevor,-6.564386206118286e-05,-5.4103449515431104e-05,0.00017460687684132652,0.0001765971418591527,5.544089788354213e-05
403,-6.574020620980428e-05,-5.152304620647831e-05,0.0001585490041409881,0.0001486616156469288,1.8349827783989158e-05
mint,-6.575817564223208e-05,-5.421717164779839e-05,0.00019804983911867594,0.00023323446838952933,4.4996007604855873e-05
woman,-6.588885592468045e-05,6.730927671992348e-05,0.0015080136993014552,0.0025726372514973165,0.0008199731550573349
tulip,-6.594476801770292e-05,-5.677311852333521e-05,0.0001658042250115306,0.00018198507368554656,2.7246613683891793e-05
3229,-6.661883119561069e-05,-0.00010841825524914623,0.00036497064142293907,0.00036559518127758997,0.00018696544499340628
ink,-6.82770873291024e-05,-5.432142728706055e-05,0.0001806687877589614,0.00018121953687597793,1.9621694314181412e-05
sapphire,-6.858212131571782e-05,-5.288406116594067e-05,0.00015289954475981963,0.00014496720477475712,1.7850606221613615e-05
zack,-6.875376123053203e-05,-4.6716301545889866e-05,0.00017454982074154618,0.0001793384008159756,1.5332507761915472e-05
combo2,-6.892822874253933e-05,-0.00013993531309021634,0.00023935059156413163,0.0002036482810564759,0.00017114353286446404
aldon,-6.940169642224147e-05,-4.7819509608057356e-05,0.00014252346533864005,0.00014210204281249784,1.1732423155190645e-05
shrek,-6.944099366909355e-05,-4.409176935165889e-05,0.00018895910518937744,0.00018467913323494284,1.832841300530314e-05
cameo,-7.022502198667138e-05,-0.00010701182699288575,0.00022115347807768153,0.00020816910785652083,0.0001086730852330177
classique,-7.07073405751639e-05,-0.0001273231424294253,0.00018557375891854904,0.00025530547757350553,0.00013053744460791785
original,-7.119738019367044e-05,-6.796891560114138e-05,0.00025941406041015444,0.00015365919662301225,5.4882146264455646e-05
plum,-7.256735562173995e-05,-0.00018461248590276061,0.00039265559761812773,0.0005631482579061538,0.0003906069937774953
pandro,-7.283578503283946e-05,-6.0420060440069434e-05,0.0001824123157598995,0.00018111175232253605,1.6599023887518748e-05
3186,-7.464357593767106e-05,-0.00010004747136097593,0.00034452074131124965,0.00033459875267908087,0.00022003188977139974
midrise,-7.558786835323903e-05,-4.470924602373324e-05,0.00024366270059963542,0.00017926663549477237,2.1012143018760505e-05
qcrej,-7.570291799903966e-05,-0.00010126072218348466,0.00021821623463153902,0.00023136635042768857,0.0001281458479340338
sweatshirts,-7.690589723140278e-05,0.00012716725820021595,0.0009202970653506764,0.00021343086935636806,-0.00015958221320018528
party,-7.692247473778067e-05,-9.973442343155469e-05,0.00045137690616032226,0.00044398521809580556,0.0001802326978771267
speak,-7.957764823488232e-05,-0.0002050913219664322,0.0005842233705879896,0.0020735815469441893,0.0014446705228824182
claret,-7.985306706304862e-05,-0.00010644434888828336,0.00022970430527994253,0.0002091232627065065,0.0001273251242194935
highspirit,-7.996883905863753e-05,-0.00014566395501558281,0.0002090777061528378,0.0002557441786118016,0.0002130125337430593
julia,-8.145017765824196e-05,-0.00013421159095315606,0.0003477943774702674,0.00037195727629168063,0.0002541483348293857
3231,-8.158161873847161e-05,-0.00016531293918201857,0.00029203248302448175,0.0003406815789716481,0.0001998407537836692
bleed,-8.225792377904588e-05,-9.272577666792315e-05,6.522542631547957e-05,6.121025450998366e-05,0.00011191555191981427
wcsd04,-8.346260323214494e-05,-0.0001335778545691547,0.000192927994589534,0.0001731701985970061,7.088561750505945e-05
lantana,-8.52451149479671e-05,-0.00012827518162337128,0.0002612997786609529,0.0002588971596896756,0.0001453214948209744
aurelia,-8.693675510498566e-05,0.00011799596297526521,0.0018666676126591283,0.003120642461666497,0.0004221508114504636
sweatshirt,-8.760813501807949e-05,0.0003255344602989181,0.0018971429199069292,0.001163817595801367,-0.00017528928648846045
jordan,-8.805401069752618e-05,-7.70787397760391e-05,0.00019881947191891037,0.00020334531071354152,2.5426297985121214e-05
washed,-8.926036898846741e-05,0.00018856911768797948,0.002140557644147566,0.0021626366125120093,0.00014498634098024659
mushroom,-9.092660045634537e-05,-0.00015020383333537134,0.00025950859638900067,0.0003612029936635686,0.00021047381324771193
high,-9.293609874619584e-05,-0.00012175344491360978,0.0004474726910084121,0.00032741663420593535,0.00010709987063961953
team,-9.358125669870775e-05,-9.529567295271932e-05,0.0006633561060515873,0.0009518123925384926,0.0014198891775043649
swimwear,-9.580399884640057e-05,-0.00015262059680730034,0.00034277088076362837,0.0003467996217500426,0.00015272363253662733
bw,-9.581384090030567e-05,-7.473502168080356e-05,0.00024521949692192014,0.00024948859941967776,2.197513377000615e-05
jony,-9.611159884573167e-05,0.00016054207713241724,0.0026774792300656327,0.007427597313036781,0.0018216616890975497
doll,-9.666466505286833e-05,-0.0001768205484128385,0.0004187499772057001,0.0003389224608106453,0.00020357153127724536
4013,-9.671410349867793e-05,-8.449458050958705e-05,0.0002575694687282534,0.00027600945059388997,8.244653007574196e-05
319371,-9.787931507101632e-05,-0.00017628247108101983,0.00037270175658258377,0.0004316221712039496,0.00027057915011162947
danio,-9.825110760541528e-05,-8.830572194818373e-05,0.00023611880203338372,0.0002529537235367425,4.437447298216471e-05
combo3,-9.830915801339185e-05,-0.00014123659276024257,0.0002563883537504107,0.0002146985060050407,0.00013362811708252253
la,-9.83667958946742e-05,-0.00011243260263648799,0.0005101949507492808,0.00040195168532835147,0.00014981636708671567
dustin,-9.869857447603742e-05,-0.00010481282478602351,0.00025791389064825396,0.0002836196727663603,4.3903759885686116e-05
colors,-9.981901826052658e-05,0.000923640955663815,0.006629087948050402,0.0040940333940794925,-0.0005716399639090865
support,-0.00010093590643565957,-0.0003268663748447767,0.0007521513422343784,0.0006645281541479662,0.0005808860284994504
earth,-0.00010159257173966249,0.0002075912933648935,0.0018658379875140293,0.0018959745891695145,0.00022223297463476699
locomotive,-0.00010279711647216146,0.0006551586363378147,0.0034584210833586973,0.0021698626251013533,-0.00044959879339106763
tch,-0.00010331190782530194,-8.205540749395259e-05,0.00025006701909876654,0.0002553609503604278,3.907827069704551e-05
wine,-0.00010346728380778754,-9.946439166709328e-05,0.0006373634258717884,0.00048303091849429187,0.00036311880489205654
unisex,-0.00010478043204951858,0.0005103607795986057,0.003713034429640938,0.0033904876744508382,0.006946472721582867
3225,-0.00010508030090611578,-0.00013407013465426026,0.00029512165400133336,0.0002475774854085227,0.00013149587827987472
spykar,-0.00010574153107311513,0.0001915289317291761,0.0034714629037563872,0.0034845037601339873,0.0018258794842624115
spirits,-0.00010584835409179531,-0.00016613534331535198,0.00040583590008537457,0.0002688007988175659,0.00013312921991140187
alicia,-0.00010598861989042991,-7.448919812524951e-05,0.0003128905274243138,0.00032063053941232093,4.9692863049546506e-05
biba,-0.00010660408027093227,0.00011441381491901059,0.0017528286651140213,0.0019178027759640655,-5.0075886283766704e-05
buff,-0.00010725158573351343,-0.00016260007192317097,0.00029563320849337063,0.0003283978956057497,0.0002555814928545425
dean,-0.00010902328274393706,-8.39063588624699e-05,0.0003086620349012275,0.0002968607188105095,1.6299801290994658e-05
regular,-0.00010916487213326894,-0.00013113010470805977,0.0003414924833752197,0.0004792885639260069,0.00013392663005974573
quechua,-0.00010976609412888762,-8.90181179536752e-06,0.00023773297757042976,0.00025181347529680943,0.00010391876648923545
dawson,-0.00011082916125812814,-7.40755893187552e-05,0.00026150298032302506,0.0002493850290760644,1.122002785520865e-05
mr,-0.00011087201516995999,0.00011394088455372683,0.001502123134401283,0.001412084827743331,-9.530464285560061e-05
dupatta,-0.00011125551739918094,-0.00012547243353963278,0.0012253401101017425,0.002781313755592786,0.000745633007349092
rack,-0.00011162694897360501,-0.00013676778099340787,0.0003162768203132543,0.0002260331405640004,0.0001608765468835578
01,-0.0001119264639613043,-0.00016791520747893343,0.0005505366809096578,0.00037265461690743837,0.00017444844799851416
superman,-0.00011259239928069702,-6.518303117164063e-05,0.0005323421598944657,0.0005973028761589239,7.450343419862664e-05
3240,-0.00011303224326816826,-0.00015408069955724323,0.00029443153794359673,0.00030699069621390433,0.00014336120741426664
innervests,-0.0001149009684394623,-0.00010701018089409507,0.00028362035798188545,0.00028385527987676457,9.370058781337635e-06
panelled,-0.00011759408737948077,-8.567888903048031e-05,0.0002857037991218276,0.00030113743774177055,5.649362689343095e-05
sage,-0.00011763009322073405,-0.00021623075911538403,0.0005166847828977805,0.0005460119361405117,0.00034332433961459734
easy,-0.00011764413876090541,-8.970088566262853e-05,0.0002866281029190197,0.00024983806258812533,3.074780093686414e-05
lupine,-0.00011918595943343723,-0.00023320816929033717,0.0006230896885573451,0.000537171482960589,0.00033031502668257105
baby,-0.00012085802916166782,-0.00017432253676988858,0.0003289729642611115,0.0003041579950133643,5.082538861440147e-05
rap,-0.0001226643193108486,-9.517648494976817e-05,0.0003319641835411747,0.0003084091180952251,5.748505032868179e-06
girls,-0.0001242713173476242,-0.0002670138465986386,0.002305998898251933,0.006173225165847586,0.0013935925549577782
retro,-0.00012543833405685313,-8.674054855226184e-05,0.000374299929242708,0.0004254287433784786,6.023708988524285e-05
breif,-0.00012583416331313698,-0.00010657184040663775,0.00032377622123135,0.0003136601751355751,6.218611439208514e-05
b01,-0.00012619816698553543,-0.00020948705759889,0.00034985177316874727,0.00036476832230260785,0.0002242922878995492
do,-0.00012749588038118154,-0.00019041408391641868,0.0006939048301821557,0.002147277884850903,0.001399327439501464
iw,-0.00012796783216414084,-0.00010157329018005624,0.0003631209013631664,0.0003825099982498561,4.515549657803866e-05
basic,-0.0001296132416316889,7.426376789081746e-05,0.0011714792358015773,0.0008346789640935431,0.0009813465484975305
devon,-0.00013045511180559419,-9.759168603953113e-05,0.0003005727346095892,0.0002965764487997475,4.7688286607181145e-05
golden,-0.00013164080776786248,-0.0001252735312763757,0.0005076816377208942,0.0004397414597528073,0.0001292983873530174
sp12,-0.00013314784710386583,-9.821417054301254e-05,0.00034173173135164993,0.0003323459597164054,1.7301383530621323e-05
light,-0.00013356054773257204,-8.167261386202692e-05,0.0024407208403080336,0.003144580374466869,0.0021434253938252914
printed,-0.0001354492220932751,0.000811425492326117,0.018790586292919603,0.026228133833137417,0.01021411532521665
everyday,-0.00013648431449260224,-0.000323027439105992,0.0007434001188730831,0.00075126888270847,0.0005002139218389096
sp11,-0.0001376933821610618,-0.000101074079532751,0.0003195119133476089,0.0002812616601514706,3.0434384120008444e-06
blush,-0.00013864559771862694,-0.00043428804231138477,0.0007545920252622104,0.0007320593173821578,0.0004941047621927449
sp01,-0.0001396275718478285,-8.780437663643503e-05,0.00040151669461571654,0.00037575640808629635,9.941971449432073e-05
ucb,-0.00014004450774306664,0.00017202529206953758,0.001357188142157171,0.0005219426432644345,-0.00011667153230206394
as,-0.00014020979526629935,1.5037282910617368e-05,0.0012512572829281104,0.0010900411363558911,0.0011864928944517487
multicoloured,-0.000143837569472358,-0.00011109083935408389,0.0008175351155741144,0.0011831412060418006,0.0003197927374859273
mother,-0.000145031585679848,0.00019355959854888696,0.002149463800150198,0.0022118494484596836,7.583047810768099e-05
dark,-0.00014602397275072086,1.7649775904070765e-06,0.0013778661331829306,0.0012847921420507634,0.0013528133359317815
kurta,-0.00014724844031971897,0.00031599496944231917,0.008820226946039936,0.017028656595166718,0.0043799305806229635
levi,-0.00014814624172434715,3.318218895066782e-05,0.0010368454618138428,0.0004451345093958428,-0.0001587465859183173
tantra,-0.0001497717643972534,0.0001907301111494495,0.0021626070915446447,0.0012087366056999225,0.00025435984219277527
kurtas,-0.00015080407425295525,0.0002735236430235675,0.0024483794526422562,0.000976237151627041,-0.0002884590344363967
athletic,-0.0001521130298355609,-8.222972960149565e-05,0.0004912352114595952,0.0003594631708188878,1.9952246614876974e-06
us07,-0.0001522497802828595,-0.00012181522839427238,0.0003698933359623906,0.0003504784701098293,6.407343124585766e-05
playsuit,-0.0001549529665010717,-0.0002273983145162832,0.0004607748363078672,0.00048609180724340354,0.00018947891334917023
rib,-0.0001549657557173582,-0.00011021494852091356,0.0004843788616922858,0.0004147611479153181,5.226935217998493e-05
sleeve,-0.00015578031199465464,-1.1749700023709093e-05,0.0009387362560314886,0.0006406863572567476,0.00010348857363580057
zena,-0.00015845240120543902,-0.00027823696309219346,0.0003494636224027655,0.00042430126688207647,0.00034329579312946865
trenz,-0.0001590287440654232,-0.00011542663977744297,0.00037240134116139873,0.0003822869689479027,3.508772529692979e-05
stripe,-0.00016063601331330965,0.0007707366687317571,-0.0009159818784558841,-0.003115553002203117,-0.003039739311056668
back,-0.00016130243946184235,-7.05878548384193e-05,0.0011229056752719753,0.0009965825281037883,0.0003991819694255354
mode,-0.00016180091187410352,-0.00023396691941307392,0.00047131847574017434,0.0003980294268953371,0.00025168361865924113
john,-0.00016645240750494882,0.0003161629338153014,0.00365332226044412,0.005206618776133223,0.0026698967120012424
ringer,-0.00016735919023899164,-0.0001275337862970234,0.0004329005581092344,0.0004339155673186151,4.666390791928406e-05
chromozone,-0.00016929819276264476,-0.0001296259424202424,0.00040348247165343374,0.0004193436793780761,8.38592674154599e-05
cheeky,-0.00016995314278971587,-0.00019958719951502815,0.0005624192783831446,0.0005119993385371684,0.00023677528314542924
tie,-0.0001758986441647991,-0.0005626636348324258,0.0023483055737945173,0.004267285521801735,0.001202627951760992
soccer,-0.00017680838968004637,-0.00010895084978792032,0.0006858499540483488,0.0005604734574153606,9.927044818352299e-05
piping,-0.0001789097849995754,-0.0001570112518189514,0.0005394314642047411,0.0005599025500662401,9.379323562026671e-05
9924,-0.00018125025441554374,-0.0001294086423980335,0.0004154003100009437,0.0004465043074223078,6.672491210393735e-05
edition,-0.0001824708912207286,-0.000132356771374774,0.0006074229216097134,0.0005723427185102453,5.979312472682229e-05
8015,-0.00018700112454233872,-0.00016174513542716084,0.0004351865795844964,0.00043610949312420836,4.8873491799372166e-05
contrast,-0.00018865614563352823,-0.00016350365270043836,0.0005183814366863226,0.0004554827661842352,7.070364987341823e-05
df,-0.00019151654265620025,-0.0002842332273375595,0.0003724710552417404,0.0010595754877398347,0.0012004316012484573
goldedn,-0.000192157388024676,-0.0001398641576863635,0.0004457419485836556,0.000399685971427001,2.1886278307867156e-05
skanders,-0.00019244104928323486,0.00011073099757211415,0.0013986628139235429,0.0009055163362430893,0.002366449885575078
elle,-0.00019548383090851017,-0.00022672781065352724,0.0017810015582967926,0.0037558668209056478,0.0009405839926847347
low,-0.00019923174351228138,-0.0002438212805316987,0.0009702132427922804,0.0007437432680029692,0.0002743112136401225
bcsb02,-0.0002051757513163765,-0.0002586050898922748,0.0008681960298751811,0.0009043164085897928,0.0005319652025412958
duodry,-0.00020518179990229322,-0.0001434613224612297,0.000548193019273098,0.0005557660362906517,7.067177346381089e-05
ces,-0.00020668282231026453,-0.0002513326845707355,0.0004026339742554705,0.0009669928926132094,0.0009569920007083361
breifs,-0.00020918618030435149,-0.00039971224299717174,0.00048374743602296353,0.0006358119514091955,0.0003756706820122553
silk,-0.0002103971312159616,-0.0005089489785343221,0.0013695585586564643,0.0025242059710986198,0.001031491993443886
french,-0.00021386126876683976,-2.0135437563269078e-05,0.00239384709813729,0.005543073694440179,0.0012613545991120264
cs04,-0.00021528636733315798,-0.00016323596355071536,0.0005531597319289888,0.0006235903942239756,0.00010724742330144796
ivory,-0.00021540115358189763,-0.0002993788974256308,0.0006963793655651847,0.0006159755041426884,0.00020736620204743836
bicep,-0.00021603997066405395,-0.000162228132621366,0.0005232982931421847,0.0005307969861087162,0.0001096636817536039
brie,-0.00021860368985936144,-0.0001613765048319811,0.0005179041568437058,0.0005493502448637949,9.480296327983855e-05
muscle,-0.00021951271744614153,-0.0002129271484981742,0.0005070843687201008,0.0005715334568135242,9.016776288184074e-05
hunk,-0.00021953782565952874,-0.00018336568961026668,0.0005435720654755307,0.0006117186326908729,7.370700050227649e-05
comfplus,-0.00022143925512493082,-0.00015871697314145087,0.0005361840852953889,0.000539993270444014,4.525093992293756e-05
csm,-0.00022354738860818493,-0.00018658534874636319,0.0005274143489237977,0.0005721670453361156,6.036739583977978e-05
